date,store_id,product_category,sales,promotion,holiday
2023-11-30,store_5,Home,3969,0,0
2023-11-30,store_5,Beauty,3968,0,0
2023-11-30,store_6,Electronics,5927,0,0
2023-11-30,store_6,Clothing,4150,0,0
2023-11-30,store_6,Grocery,3245,0,0
2023-11-30,store_6,Home,4412,0,0
2023-11-30,store_6,Beauty,3740,0,0
2023-11-30,store_7,Electronics,6480,0,0
2023-11-30,store_7,Clothing,3272,0,0
2023-11-30,store_7,Grocery,3352,0,0
2023-11-30,store_7,Home,3379,0,0
2023-11-30,store_7,Beauty,2983,0,0
2023-11-30,store_8,Electronics,5207,0,0
2023-11-30,store_8,Clothing,4939,0,0
2023-11-30,store_8,Grocery,3922,0,0
2023-11-30,store_8,Home,4145,0,0
2023-11-30,store_8,Beauty,3171,0,0
2023-11-30,store_9,Electronics,6665,0,0
2023-11-30,store_9,Clothing,3012,0,0
2023-11-30,store_9,Grocery,3811,1,0
2023-11-30,store_9,Home,5775,0,0
2023-11-30,store_9,Beauty,4532,0,0
2023-11-30,store_10,Electronics,5861,0,0
2023-11-30,store_10,Clothing,3513,0,0
2023-11-30,store_10,Grocery,3447,0,0
2023-11-30,store_10,Home,7605,1,0
2023-11-30,store_10,Beauty,3657,0,0
2023-12-01,store_1,Electronics,3669,0,0
2023-12-01,store_1,Clothing,2892,0,0
2023-12-01,store_1,Grocery,2946,0,0
2023-12-01,store_1,Home,2504,0,0
2023-12-01,store_1,Beauty,2843,0,0
2023-12-01,store_2,Electronics,3216,0,0
2023-12-01,store_2,Clothing,2714,0,0
2023-12-01,store_2,Grocery,2094,0,0
2023-12-01,store_2,Home,3513,0,0
2023-12-01,store_2,Beauty,3171,0,0
2023-12-01,store_3,Electronics,4199,0,0
2023-12-01,store_3,Clothing,2389,0,0
2023-12-01,store_3,Grocery,2535,0,0
2023-12-01,store_3,Home,3506,0,0
2023-12-01,store_3,Beauty,2742,0,0
2023-12-01,store_4,Electronics,4217,0,0
2023-12-01,store_4,Clothing,2823,0,0
2023-12-01,store_4,Grocery,2347,0,0
2023-12-01,store_4,Home,5296,1,0
2023-12-01,store_4,Beauty,3090,0,0
2023-12-01,store_5,Electronics,3798,0,0
2023-12-01,store_5,Clothing,2884,0,0
2023-12-01,store_5,Grocery,2619,0,0
2023-12-01,store_5,Home,4093,0,0
2023-12-01,store_5,Beauty,2864,0,0
2023-12-01,store_6,Electronics,4684,0,0
2023-12-01,store_6,Clothing,3534,0,0
2023-12-01,store_6,Grocery,1966,0,0
2023-12-01,store_6,Home,3316,0,0
2023-12-01,store_6,Beauty,2655,0,0
2023-12-01,store_7,Electronics,5253,0,0
2023-12-01,store_7,Clothing,3086,0,0
2023-12-01,store_7,Grocery,2626,0,0
2023-12-01,store_7,Home,3023,0,0
2023-12-01,store_7,Beauty,3130,0,0
2023-12-01,store_8,Electronics,4812,0,0
2023-12-01,store_8,Clothing,2827,0,0
2023-12-01,store_8,Grocery,2805,0,0
2023-12-01,store_8,Home,3293,0,0
2023-12-01,store_8,Beauty,3039,0,0
2023-12-01,store_9,Electronics,4399,0,0
2023-12-01,store_9,Clothing,2560,0,0
2023-12-01,store_9,Grocery,3190,0,0
2023-12-01,store_9,Home,4399,0,0
2023-12-01,store_9,Beauty,4121,1,0
2023-12-01,store_10,Electronics,4551,0,0
2023-12-01,store_10,Clothing,2971,0,0
2023-12-01,store_10,Grocery,2950,0,0
2023-12-01,store_10,Home,3747,0,0
2023-12-01,store_10,Beauty,2500,0,0
2023-12-02,store_1,Electronics,4030,0,0
2023-12-02,store_1,Clothing,1991,0,0
2023-12-02,store_1,Grocery,2634,1,0
2023-12-02,store_1,Home,2404,0,0
2023-12-02,store_1,Beauty,1903,0,0
2023-12-02,store_2,Electronics,5596,1,0
2023-12-02,store_2,Clothing,2338,0,0
2023-12-02,store_2,Grocery,1964,0,0
2023-12-02,store_2,Home,2998,0,0
2023-12-02,store_2,Beauty,3507,1,0
2023-12-02,store_3,Electronics,3087,0,0
2023-12-02,store_3,Clothing,2610,0,0
2023-12-02,store_3,Grocery,1770,0,0
2023-12-02,store_3,Home,1978,0,0
2023-12-02,store_3,Beauty,2427,0,0
2023-12-02,store_4,Electronics,5196,0,0
2023-12-02,store_4,Clothing,2362,0,0
2023-12-02,store_4,Grocery,2498,1,0
2023-12-02,store_4,Home,3522,0,0
2023-12-02,store_4,Beauty,2204,0,0
2023-12-02,store_5,Electronics,6153,1,0
2023-12-02,store_5,Clothing,2479,0,0
2023-12-02,store_5,Grocery,1802,0,0
2023-12-02,store_5,Home,3423,0,0
2023-12-02,store_5,Beauty,2526,0,0
2023-12-02,store_6,Electronics,5863,1,0
2023-12-02,store_6,Clothing,1918,0,0
2023-12-02,store_6,Grocery,1880,0,0
2023-12-02,store_6,Home,2777,0,0
2023-12-02,store_6,Beauty,2379,0,0
2023-12-02,store_7,Electronics,4040,1,0
2023-12-02,store_7,Clothing,2162,0,0
2023-12-02,store_7,Grocery,2354,0,0
2023-12-02,store_7,Home,3603,0,0
2023-12-02,store_7,Beauty,1837,0,0
2023-12-02,store_8,Electronics,4098,0,0
2023-12-02,store_8,Clothing,2396,0,0
2023-12-02,store_8,Grocery,2195,1,0
2023-12-02,store_8,Home,2940,0,0
2023-12-02,store_8,Beauty,3192,1,0
2023-12-02,store_9,Electronics,5457,1,0
2023-12-02,store_9,Clothing,2336,0,0
2023-12-02,store_9,Grocery,2517,1,0
2023-12-02,store_9,Home,3214,0,0
2023-12-02,store_9,Beauty,2839,0,0
2023-12-02,store_10,Electronics,4523,0,0
2023-12-02,store_10,Clothing,2232,0,0
2023-12-02,store_10,Grocery,2316,0,0
2023-12-02,store_10,Home,3066,0,0
2023-12-02,store_10,Beauty,2303,0,0
2023-12-03,store_1,Electronics,4065,0,0
2023-12-03,store_1,Clothing,2068,0,0
2023-12-03,store_1,Grocery,2684,0,0
2023-12-03,store_1,Home,4095,1,0
2023-12-03,store_1,Beauty,2517,0,0
2023-12-03,store_2,Electronics,4254,0,0
2023-12-03,store_2,Clothing,3069,0,0
2023-12-03,store_2,Grocery,1391,0,0
2023-12-03,store_2,Home,3207,0,0
2023-12-03,store_2,Beauty,2407,0,0
2023-12-03,store_3,Electronics,3036,0,0
2023-12-03,store_3,Clothing,2834,0,0
2023-12-03,store_3,Grocery,2325,0,0
2023-12-03,store_3,Home,3499,0,0
2023-12-03,store_3,Beauty,2475,0,0
2023-12-03,store_4,Electronics,3695,0,0
2023-12-03,store_4,Clothing,3948,1,0
2023-12-03,store_4,Grocery,2746,0,0
2023-12-03,store_4,Home,4295,0,0
2023-12-03,store_4,Beauty,2817,0,0
2023-12-03,store_5,Electronics,4817,0,0
2023-12-03,store_5,Clothing,1832,0,0
2023-12-03,store_5,Grocery,3022,0,0
2023-12-03,store_5,Home,2613,0,0
2023-12-03,store_5,Beauty,2236,0,0
2023-12-03,store_6,Electronics,4460,0,0
2023-12-03,store_6,Clothing,3008,0,0
2023-12-03,store_6,Grocery,2487,1,0
2023-12-03,store_6,Home,2937,0,0
2023-12-03,store_6,Beauty,2644,0,0
2023-12-03,store_7,Electronics,4029,0,0
2023-12-03,store_7,Clothing,3244,0,0
2023-12-03,store_7,Grocery,2697,0,0
2023-12-03,store_7,Home,3815,1,0
2023-12-03,store_7,Beauty,2746,0,0
2023-12-03,store_8,Electronics,4538,0,0
2023-12-03,store_8,Clothing,3077,0,0
2023-12-03,store_8,Grocery,3093,0,0
2023-12-03,store_8,Home,3169,0,0
2023-12-03,store_8,Beauty,2760,0,0
2023-12-03,store_9,Electronics,4796,1,0
2023-12-03,store_9,Clothing,2642,0,0
2023-12-03,store_9,Grocery,2583,0,0
2023-12-03,store_9,Home,3039,0,0
2023-12-03,store_9,Beauty,3282,0,0
2023-12-03,store_10,Electronics,3617,0,0
2023-12-03,store_10,Clothing,2841,0,0
2023-12-03,store_10,Grocery,1796,0,0
2023-12-03,store_10,Home,3023,0,0
2023-12-03,store_10,Beauty,1647,0,0
2023-12-04,store_1,Electronics,6266,0,0
2023-12-04,store_1,Clothing,3887,1,0
2023-12-04,store_1,Grocery,2744,0,0
2023-12-04,store_1,Home,3757,0,0
2023-12-04,store_1,Beauty,2436,0,0
2023-12-04,store_2,Electronics,5955,0,0
2023-12-04,store_2,Clothing,3974,0,0
2023-12-04,store_2,Grocery,2969,0,0
2023-12-04,store_2,Home,4165,0,0
2023-12-04,store_2,Beauty,3535,0,0
2023-12-04,store_3,Electronics,5199,0,0
2023-12-04,store_3,Clothing,3716,0,0
2023-12-04,store_3,Grocery,2828,0,0
2023-12-04,store_3,Home,4719,0,0
2023-12-04,store_3,Beauty,3828,0,0
2023-12-04,store_4,Electronics,5574,0,0
2023-12-04,store_4,Clothing,3351,0,0
2023-12-04,store_4,Grocery,3368,0,0
2023-12-04,store_4,Home,3852,0,0
2023-12-04,store_4,Beauty,2698,0,0
2023-12-04,store_5,Electronics,5166,0,0
2023-12-04,store_5,Clothing,3546,0,0
2023-12-04,store_5,Grocery,2894,0,0
2023-12-04,store_5,Home,3391,0,0
2023-12-04,store_5,Beauty,3115,0,0
2023-12-04,store_6,Electronics,4785,0,0
2023-12-04,store_6,Clothing,4494,0,0
2023-12-04,store_6,Grocery,2368,0,0
2023-12-04,store_6,Home,4072,0,0
2023-12-04,store_6,Beauty,3147,0,0
2023-12-04,store_7,Electronics,7054,0,0
2023-12-04,store_7,Clothing,2794,0,0
2023-12-04,store_7,Grocery,2850,0,0
2023-12-04,store_7,Home,3078,0,0
2023-12-04,store_7,Beauty,3559,0,0
2023-12-04,store_8,Electronics,6997,1,0
2023-12-04,store_8,Clothing,3771,0,0
2023-12-04,store_8,Grocery,2824,0,0
2023-12-04,store_8,Home,5479,0,0
2023-12-04,store_8,Beauty,3341,0,0
2023-12-04,store_9,Electronics,6399,0,0
2023-12-04,store_9,Clothing,3744,0,0
2023-12-04,store_9,Grocery,3965,0,0
2023-12-04,store_9,Home,3823,0,0
2023-12-04,store_9,Beauty,5973,1,0
2023-12-04,store_10,Electronics,6405,1,0
2023-12-04,store_10,Clothing,3862,0,0
2023-12-04,store_10,Grocery,2743,0,0
2023-12-04,store_10,Home,4626,0,0
2023-12-04,store_10,Beauty,2293,0,0
2023-12-05,store_1,Electronics,8022,0,0
2023-12-05,store_1,Clothing,5045,0,0
2023-12-05,store_1,Grocery,3304,0,0
2023-12-05,store_1,Home,4656,0,0
2023-12-05,store_1,Beauty,3437,0,0
2023-12-05,store_2,Electronics,6524,0,0
2023-12-05,store_2,Clothing,3974,0,0
2023-12-05,store_2,Grocery,4346,0,0
2023-12-05,store_2,Home,5255,0,0
2023-12-05,store_2,Beauty,5864,1,0
2023-12-05,store_3,Electronics,9479,0,0
2023-12-05,store_3,Clothing,6681,1,0
2023-12-05,store_3,Grocery,2554,0,0
2023-12-05,store_3,Home,6418,0,0
2023-12-05,store_3,Beauty,4764,0,0
2023-12-05,store_4,Electronics,8050,0,0
2023-12-05,store_4,Clothing,3687,0,0
2023-12-05,store_4,Grocery,2772,0,0
2023-12-05,store_4,Home,5238,0,0
2023-12-05,store_4,Beauty,3990,0,0
2023-12-05,store_5,Electronics,5894,0,0
2023-12-05,store_5,Clothing,3352,0,0
2023-12-05,store_5,Grocery,3569,0,0
2023-12-05,store_5,Home,5606,1,0
2023-12-05,store_5,Beauty,4013,0,0
2023-12-05,store_6,Electronics,5697,0,0
2023-12-05,store_6,Clothing,4829,0,0
2023-12-05,store_6,Grocery,3260,0,0
2023-12-05,store_6,Home,4959,0,0
2023-12-05,store_6,Beauty,4006,0,0
2023-12-05,store_7,Electronics,6816,0,0
2023-12-05,store_7,Clothing,4587,0,0
2023-12-05,store_7,Grocery,3803,0,0
2023-12-05,store_7,Home,4987,0,0
2023-12-05,store_7,Beauty,5416,0,0
2023-12-05,store_8,Electronics,7869,0,0
2023-12-05,store_8,Clothing,5121,0,0
2023-12-05,store_8,Grocery,4224,0,0
2023-12-05,store_8,Home,5259,0,0
2023-12-05,store_8,Beauty,3005,0,0
2023-12-05,store_9,Electronics,7193,0,0
2023-12-05,store_9,Clothing,4084,0,0
2023-12-05,store_9,Grocery,4064,0,0
2023-12-05,store_9,Home,5453,0,0
2023-12-05,store_9,Beauty,3529,0,0
2023-12-05,store_10,Electronics,7623,0,0
2023-12-05,store_10,Clothing,4804,0,0
2023-12-05,store_10,Grocery,4829,0,0
2023-12-05,store_10,Home,5130,0,0
2023-12-05,store_10,Beauty,3874,0,0
2023-12-06,store_1,Electronics,7143,0,0
2023-12-06,store_1,Clothing,5589,0,0
2023-12-06,store_1,Grocery,4862,0,0
2023-12-06,store_1,Home,5783,0,0
2023-12-06,store_1,Beauty,4482,0,0
2023-12-06,store_2,Electronics,8631,0,0
2023-12-06,store_2,Clothing,6083,0,0
2023-12-06,store_2,Grocery,3940,0,0
2023-12-06,store_2,Home,4867,0,0
2023-12-06,store_2,Beauty,4035,0,0
2023-12-06,store_3,Electronics,7294,0,0
2023-12-06,store_3,Clothing,5000,0,0
2023-12-06,store_3,Grocery,4044,0,0
2023-12-06,store_3,Home,7081,0,0
2023-12-06,store_3,Beauty,4497,0,0
2023-12-06,store_4,Electronics,9593,0,0
2023-12-06,store_4,Clothing,5958,1,0
2023-12-06,store_4,Grocery,3795,0,0
2023-12-06,store_4,Home,6214,0,0
2023-12-06,store_4,Beauty,5196,0,0
2023-12-06,store_5,Electronics,7185,0,0
2023-12-06,store_5,Clothing,6881,1,0
2023-12-06,store_5,Grocery,3595,0,0
2023-12-06,store_5,Home,6343,0,0
2023-12-06,store_5,Beauty,5629,0,0
2023-12-06,store_6,Electronics,7596,0,0
2023-12-06,store_6,Clothing,5593,0,0
2023-12-06,store_6,Grocery,3215,0,0
2023-12-06,store_6,Home,7570,1,0
2023-12-06,store_6,Beauty,4501,0,0
2023-12-06,store_7,Electronics,7861,0,0
2023-12-06,store_7,Clothing,5306,0,0
2023-12-06,store_7,Grocery,3469,0,0
2023-12-06,store_7,Home,5331,0,0
2023-12-06,store_7,Beauty,3597,0,0
2023-12-06,store_8,Electronics,6580,0,0
2023-12-06,store_8,Clothing,5144,0,0
2023-12-06,store_8,Grocery,7819,1,0
2023-12-06,store_8,Home,5835,0,0
2023-12-06,store_8,Beauty,4904,0,0
2023-12-06,store_9,Electronics,6299,0,0
2023-12-06,store_9,Clothing,3313,0,0
2023-12-06,store_9,Grocery,4056,0,0
2023-12-06,store_9,Home,4815,0,0
2023-12-06,store_9,Beauty,5799,1,0
2023-12-06,store_10,Electronics,8927,0,0
2023-12-06,store_10,Clothing,5907,0,0
2023-12-06,store_10,Grocery,3481,0,0
2023-12-06,store_10,Home,6016,0,0
2023-12-06,store_10,Beauty,2879,0,0
2023-12-07,store_1,Electronics,6936,0,0
2023-12-07,store_1,Clothing,3263,0,0
2023-12-07,store_1,Grocery,3332,0,0
2023-12-07,store_1,Home,3966,0,0
2023-12-07,store_1,Beauty,3368,0,0
2023-12-07,store_2,Electronics,5879,0,0
2023-12-07,store_2,Clothing,3593,0,0
2023-12-07,store_2,Grocery,3429,0,0
2023-12-07,store_2,Home,3075,0,0
2023-12-07,store_2,Beauty,3467,0,0
2023-12-07,store_3,Electronics,8382,1,0
2023-12-07,store_3,Clothing,4042,0,0
2023-12-07,store_3,Grocery,4378,0,0
2023-12-07,store_3,Home,4345,0,0
2023-12-07,store_3,Beauty,4964,0,0
2023-12-07,store_4,Electronics,7780,0,0
2023-12-07,store_4,Clothing,4544,0,0
2023-12-07,store_4,Grocery,2967,0,0
2023-12-07,store_4,Home,5031,0,0
2023-12-07,store_4,Beauty,3241,0,0
2023-12-07,store_5,Electronics,7529,1,0
2023-12-07,store_5,Clothing,4440,0,0
2023-12-07,store_5,Grocery,2732,0,0
2023-12-07,store_5,Home,4985,0,0
2023-12-07,store_5,Beauty,3660,0,0
2023-12-07,store_6,Electronics,7190,0,0
2023-12-07,store_6,Clothing,4585,0,0
2023-12-07,store_6,Grocery,3099,0,0
2023-12-07,store_6,Home,4362,0,0
2023-12-07,store_6,Beauty,3437,0,0
2023-12-07,store_7,Electronics,6526,0,0
2023-12-07,store_7,Clothing,3588,0,0
2023-12-07,store_7,Grocery,3442,0,0
2023-12-07,store_7,Home,4636,0,0
2023-12-07,store_7,Beauty,4085,0,0
2023-12-07,store_8,Electronics,8943,1,0
2023-12-07,store_8,Clothing,4220,0,0
2023-12-07,store_8,Grocery,2453,0,0
2023-12-07,store_8,Home,7492,0,0
2023-12-07,store_8,Beauty,3663,0,0
2023-12-07,store_9,Electronics,5635,0,0
2023-12-07,store_9,Clothing,4529,1,0
2023-12-07,store_9,Grocery,3947,0,0
2023-12-07,store_9,Home,5248,0,0
2023-12-07,store_9,Beauty,3311,0,0
2023-12-07,store_10,Electronics,7076,0,0
2023-12-07,store_10,Clothing,3624,0,0
2023-12-07,store_10,Grocery,3438,0,0
2023-12-07,store_10,Home,6345,0,0
2023-12-07,store_10,Beauty,3891,0,0
2023-12-08,store_1,Electronics,4746,0,0
2023-12-08,store_1,Clothing,2921,0,0
2023-12-08,store_1,Grocery,2400,0,0
2023-12-08,store_1,Home,3095,0,0
2023-12-08,store_1,Beauty,3242,0,0
2023-12-08,store_2,Electronics,6986,1,0
2023-12-08,store_2,Clothing,2372,0,0
2023-12-08,store_2,Grocery,2632,0,0
2023-12-08,store_2,Home,4682,0,0
2023-12-08,store_2,Beauty,3354,0,0
2023-12-08,store_3,Electronics,6334,0,0
2023-12-08,store_3,Clothing,2666,0,0
2023-12-08,store_3,Grocery,2325,0,0
2023-12-08,store_3,Home,4649,0,0
2023-12-08,store_3,Beauty,3148,0,0
2023-12-08,store_4,Electronics,6111,0,0
2023-12-08,store_4,Clothing,3855,0,0
2023-12-08,store_4,Grocery,4179,1,0
2023-12-08,store_4,Home,2571,0,0
2023-12-08,store_4,Beauty,2708,0,0
2023-12-08,store_5,Electronics,4582,0,0
2023-12-08,store_5,Clothing,3887,0,0
2023-12-08,store_5,Grocery,2874,0,0
2023-12-08,store_5,Home,4168,0,0
2023-12-08,store_5,Beauty,2730,0,0
2023-12-08,store_6,Electronics,5316,0,0
2023-12-08,store_6,Clothing,3703,1,0
2023-12-08,store_6,Grocery,2742,1,0
2023-12-08,store_6,Home,4634,0,0
2023-12-08,store_6,Beauty,2769,0,0
2023-12-08,store_7,Electronics,5579,0,0
2023-12-08,store_7,Clothing,3907,0,0
2023-12-08,store_7,Grocery,2222,0,0
2023-12-08,store_7,Home,3422,0,0
2023-12-08,store_7,Beauty,3238,0,0
2023-12-08,store_8,Electronics,4569,0,0
2023-12-08,store_8,Clothing,2498,0,0
2023-12-08,store_8,Grocery,2296,0,0
2023-12-08,store_8,Home,4338,0,0
2023-12-08,store_8,Beauty,2854,0,0
2023-12-08,store_9,Electronics,6470,1,0
2023-12-08,store_9,Clothing,2974,0,0
2023-12-08,store_9,Grocery,2330,0,0
2023-12-08,store_9,Home,3950,0,0
2023-12-08,store_9,Beauty,3075,0,0
2023-12-08,store_10,Electronics,5269,0,0
2023-12-08,store_10,Clothing,4449,0,0
2023-12-08,store_10,Grocery,2083,0,0
2023-12-08,store_10,Home,4522,0,0
2023-12-08,store_10,Beauty,2302,0,0
2023-12-09,store_1,Electronics,4571,0,0
2023-12-09,store_1,Clothing,2295,1,0
2023-12-09,store_1,Grocery,2211,0,0
2023-12-09,store_1,Home,3603,0,0
2023-12-09,store_1,Beauty,1742,0,0
2023-12-09,store_2,Electronics,3776,0,0
2023-12-09,store_2,Clothing,2449,0,0
2023-12-09,store_2,Grocery,2220,0,0
2023-12-09,store_2,Home,3881,0,0
2023-12-09,store_2,Beauty,2442,0,0
2023-12-09,store_3,Electronics,5034,0,0
2023-12-09,store_3,Clothing,2147,0,0
2023-12-09,store_3,Grocery,2575,0,0
2023-12-09,store_3,Home,3713,0,0
2023-12-09,store_3,Beauty,2096,0,0
2023-12-09,store_4,Electronics,3239,0,0
2023-12-09,store_4,Clothing,3726,1,0
2023-12-09,store_4,Grocery,2045,0,0
2023-12-09,store_4,Home,3805,0,0
2023-12-09,store_4,Beauty,2212,0,0
2023-12-09,store_5,Electronics,4685,0,0
2023-12-09,store_5,Clothing,3450,0,0
2023-12-09,store_5,Grocery,2014,0,0
2023-12-09,store_5,Home,3068,0,0
2023-12-09,store_5,Beauty,3008,0,0
2023-12-09,store_6,Electronics,4023,1,0
2023-12-09,store_6,Clothing,3004,0,0
2023-12-09,store_6,Grocery,2556,0,0
2023-12-09,store_6,Home,2726,0,0
2023-12-09,store_6,Beauty,2575,0,0
2023-12-09,store_7,Electronics,4623,0,0
2023-12-09,store_7,Clothing,2306,0,0
2023-12-09,store_7,Grocery,2155,0,0
2023-12-09,store_7,Home,3003,0,0
2023-12-09,store_7,Beauty,2566,0,0
2023-12-09,store_8,Electronics,3877,0,0
2023-12-09,store_8,Clothing,2738,0,0
2023-12-09,store_8,Grocery,2006,0,0
2023-12-09,store_8,Home,3208,0,0
2023-12-09,store_8,Beauty,2850,0,0
2023-12-09,store_9,Electronics,3921,0,0
2023-12-09,store_9,Clothing,2567,0,0
2023-12-09,store_9,Grocery,2470,0,0
2023-12-09,store_9,Home,3719,0,0
2023-12-09,store_9,Beauty,2942,0,0
2023-12-09,store_10,Electronics,4453,0,0
2023-12-09,store_10,Clothing,2583,0,0
2023-12-09,store_10,Grocery,1988,0,0
2023-12-09,store_10,Home,3347,0,0
2023-12-09,store_10,Beauty,2837,0,0
2023-12-10,store_1,Electronics,5478,0,0
2023-12-10,store_1,Clothing,2336,0,0
2023-12-10,store_1,Grocery,2645,0,0
2023-12-10,store_1,Home,3933,0,0
2023-12-10,store_1,Beauty,3156,0,0
2023-12-10,store_2,Electronics,5192,0,0
2023-12-10,store_2,Clothing,3175,0,0
2023-12-10,store_2,Grocery,2443,0,0
2023-12-10,store_2,Home,2847,0,0
2023-12-10,store_2,Beauty,2820,0,0
2023-12-10,store_3,Electronics,4076,0,0
2023-12-10,store_3,Clothing,2554,0,0
2023-12-10,store_3,Grocery,2250,0,0
2023-12-10,store_3,Home,4021,0,0
2023-12-10,store_3,Beauty,4195,1,0
2023-12-10,store_4,Electronics,3967,0,0
2023-12-10,store_4,Clothing,3998,1,0
2023-12-10,store_4,Grocery,3462,1,0
2023-12-10,store_4,Home,3642,0,0
2023-12-10,store_4,Beauty,2533,0,0
2023-12-10,store_5,Electronics,4892,0,0
2023-12-10,store_5,Clothing,2659,0,0
2023-12-10,store_5,Grocery,2647,0,0
2023-12-10,store_5,Home,3646,0,0
2023-12-10,store_5,Beauty,2098,0,0
2023-12-10,store_6,Electronics,3757,0,0
2023-12-10,store_6,Clothing,2919,0,0
2023-12-10,store_6,Grocery,1706,0,0
2023-12-10,store_6,Home,3864,0,0
2023-12-10,store_6,Beauty,2704,0,0
2023-12-10,store_7,Electronics,5622,0,0
2023-12-10,store_7,Clothing,2832,0,0
2023-12-10,store_7,Grocery,2633,0,0
2023-12-10,store_7,Home,4101,0,0
2023-12-10,store_7,Beauty,2767,0,0
2023-12-10,store_8,Electronics,6302,1,0
2023-12-10,store_8,Clothing,4146,1,0
2023-12-10,store_8,Grocery,3099,0,0
2023-12-10,store_8,Home,3655,0,0
2023-12-10,store_8,Beauty,2777,0,0
2023-12-10,store_9,Electronics,4073,0,0
2023-12-10,store_9,Clothing,2878,0,0
2023-12-10,store_9,Grocery,2118,0,0
2023-12-10,store_9,Home,4258,0,0
2023-12-10,store_9,Beauty,2230,0,0
2023-12-10,store_10,Electronics,4722,0,0
2023-12-10,store_10,Clothing,2995,0,0
2023-12-10,store_10,Grocery,3117,0,0
2023-12-10,store_10,Home,4918,1,0
2023-12-10,store_10,Beauty,2605,0,0
2023-12-11,store_1,Electronics,6190,0,0
2023-12-11,store_1,Clothing,3017,0,0
2023-12-11,store_1,Grocery,3095,0,0
2023-12-11,store_1,Home,6366,0,0
2023-12-11,store_1,Beauty,3260,0,0
2023-12-11,store_2,Electronics,4398,0,0
2023-12-11,store_2,Clothing,3680,0,0
2023-12-11,store_2,Grocery,2749,0,0
2023-12-11,store_2,Home,6878,1,0
2023-12-11,store_2,Beauty,2488,0,0
2023-12-11,store_3,Electronics,6103,0,0
2023-12-11,store_3,Clothing,3778,0,0
2023-12-11,store_3,Grocery,2742,0,0
2023-12-11,store_3,Home,3525,0,0
2023-12-11,store_3,Beauty,3093,0,0
2023-12-11,store_4,Electronics,5039,0,0
2023-12-11,store_4,Clothing,4088,0,0
2023-12-11,store_4,Grocery,3099,0,0
2023-12-11,store_4,Home,5451,0,0
2023-12-11,store_4,Beauty,3209,0,0
2023-12-11,store_5,Electronics,5197,0,0
2023-12-11,store_5,Clothing,4307,0,0
2023-12-11,store_5,Grocery,3220,0,0
2023-12-11,store_5,Home,3858,0,0
2023-12-11,store_5,Beauty,4162,0,0
2023-12-11,store_6,Electronics,4974,0,0
2023-12-11,store_6,Clothing,5913,1,0
2023-12-11,store_6,Grocery,2998,0,0
2023-12-11,store_6,Home,5762,0,0
2023-12-11,store_6,Beauty,3027,0,0
2023-12-11,store_7,Electronics,6326,0,0
2023-12-11,store_7,Clothing,3027,0,0
2023-12-11,store_7,Grocery,3686,0,0
2023-12-11,store_7,Home,5448,0,0
2023-12-11,store_7,Beauty,3294,0,0
2023-12-11,store_8,Electronics,7236,0,0
2023-12-11,store_8,Clothing,4565,0,0
2023-12-11,store_8,Grocery,3089,0,0
2023-12-11,store_8,Home,3802,0,0
2023-12-11,store_8,Beauty,4519,1,0
2023-12-11,store_9,Electronics,4842,0,0
2023-12-11,store_9,Clothing,4675,0,0
2023-12-11,store_9,Grocery,3838,0,0
2023-12-11,store_9,Home,5708,0,0
2023-12-11,store_9,Beauty,4454,0,0
2023-12-11,store_10,Electronics,4648,0,0
2023-12-11,store_10,Clothing,4775,1,0
2023-12-11,store_10,Grocery,3540,0,0
2023-12-11,store_10,Home,3217,0,0
2023-12-11,store_10,Beauty,4232,0,0
2023-12-12,store_1,Electronics,9404,1,0
2023-12-12,store_1,Clothing,4185,0,0
2023-12-12,store_1,Grocery,3984,0,0
2023-12-12,store_1,Home,5700,0,0
2023-12-12,store_1,Beauty,4184,0,0
2023-12-12,store_2,Electronics,8291,0,0
2023-12-12,store_2,Clothing,4146,0,0
2023-12-12,store_2,Grocery,3521,0,0
2023-12-12,store_2,Home,6426,0,0
2023-12-12,store_2,Beauty,4649,0,0
2023-12-12,store_3,Electronics,6417,0,0
2023-12-12,store_3,Clothing,4454,0,0
2023-12-12,store_3,Grocery,3614,0,0
2023-12-12,store_3,Home,5320,0,0
2023-12-12,store_3,Beauty,4370,0,0
2023-12-12,store_4,Electronics,8299,0,0
2023-12-12,store_4,Clothing,3866,0,0
2023-12-12,store_4,Grocery,5149,0,0
2023-12-12,store_4,Home,5291,0,0
2023-12-12,store_4,Beauty,3940,0,0
2023-12-12,store_5,Electronics,7791,0,0
2023-12-12,store_5,Clothing,5565,0,0
2023-12-12,store_5,Grocery,4302,1,0
2023-12-12,store_5,Home,8338,1,0
2023-12-12,store_5,Beauty,5175,0,0
2023-12-12,store_6,Electronics,8335,1,0
2023-12-12,store_6,Clothing,5905,0,0
2023-12-12,store_6,Grocery,4459,0,0
2023-12-12,store_6,Home,5529,0,0
2023-12-12,store_6,Beauty,3314,0,0
2023-12-12,store_7,Electronics,6467,0,0
2023-12-12,store_7,Clothing,5733,0,0
2023-12-12,store_7,Grocery,4737,0,0
2023-12-12,store_7,Home,5144,0,0
2023-12-12,store_7,Beauty,5366,0,0
2023-12-12,store_8,Electronics,5962,0,0
2023-12-12,store_8,Clothing,5306,0,0
2023-12-12,store_8,Grocery,5032,1,0
2023-12-12,store_8,Home,5816,0,0
2023-12-12,store_8,Beauty,6802,1,0
2023-12-12,store_9,Electronics,7753,0,0
